moneyness,tau,r,vol,option price
1.106847771499731,0.5719245152052402,0.04535360140109929,0.33852925055011934,0.16714118033206904
1.1032187176127963,0.43885252975764605,0.04210784814538796,0.4904219036288162,0.18471915481639178
0.7914711349980175,0.3323778588773678,0.06450295985202181,0.40077264452617456,0.024800023061326254
0.990116540962426,0.742766167431973,0.0764375413072306,0.816794475034492,0.29229753296058325
0.9913912723050697,0.9122531584340576,0.06657090139387896,0.02632880013692012,0.0509219687163629
0.9289771070276931,0.59440501327394,0.04400876130174575,0.7675540477152649,0.21475766377181993
0.8523675143411009,0.3177218691289175,0.06897597156706714,0.3709546256954045,0.03417694785715203
0.9186806949117869,0.8291656819853379,0.0344841203564832,0.6824571667256554,0.22311682621497841
0.7842955253199364,0.37093455873758835,0.0636857773100308,0.35554430613713794,0.019567746585985923
1.2547510479708857,0.824935480145436,0.062125070683323076,0.498128178760592,0.306763980621348
0.7243455276148897,0.48841782977477677,0.060714643785602956,0.7861650726955172,0.11714565668822496
1.278232626196794,0.6871896221298552,0.07637743844693468,0.4820508424594347,0.302652454011096
0.8874328331850464,0.7044508826794111,0.05847577419693037,0.2771147637905789,0.061032602365805044
1.134149515663741,0.762662834851755,0.0681908127460557,0.3348438900250903,0.20722623634472914
1.0633999332498159,0.5809119821732855,0.03999209938376133,0.5562435496263334,0.20481984756575894
0.8476747274202459,0.9043704132540304,0.04843887094518125,0.22292256962646007,0.03958061736875246
0.8472627775107106,0.9246754192845341,0.03454102719101178,0.6209152005866697,0.1860157176641018
1.0084380469554484,0.36106146628320607,0.07846471487827433,0.7550090906381709,0.19481373806369567
1.1149735579979885,0.3351025982934466,0.03549670563744324,0.6164570635562309,0.19790149958155362
1.299297416900835,0.5735707952885749,0.058646141600176956,0.55968317953806,0.30765791923231167
1.1125877472727792,0.7729050283339954,0.07645704172331888,0.5808094827900209,0.2719957233910078
1.2126231261063773,0.42788288272418873,0.06467045922169308,0.7831617475004949,0.29725574955914325
1.1140805314705455,0.7790452127509772,0.042676425989032055,0.843292932330253,0.3416214809879671
0.8642516260714226,0.691287181197904,0.06179845930451143,0.8600396231342595,0.24307390112509225
0.9537310888797146,0.4797532692942401,0.047487737590491685,0.6693871965148125,0.17341482216071674
1.2203464199065517,0.776647925504435,0.030273221744164736,0.5362242191689279,0.28583888820657877
1.1703532012383828,0.8357371220261189,0.03713664951913668,0.23045211813061708,0.1910726991880939
0.9659084048821986,0.6189626633937826,0.06300702016197256,0.3556153218737755,0.11317752501168205
1.033416131748379,0.7852479628179524,0.07261634015728247,0.1864942300544126,0.1150804952874589
0.993021587041671,0.6691605051889125,0.06927102387171243,0.31698875887380384,0.12161713537929819
1.2984494520525711,0.5841542743026286,0.07134392118989571,0.22034817278848198,0.26335752829082615
1.0965088559730796,0.5142542922950369,0.07994579839178174,0.12812573687386172,0.12756567577844802
0.9116452839609154,0.5219328807574956,0.039072226773697906,0.5159305812838095,0.11880974720624143
0.8279820966162491,0.8355862966593348,0.0615277214111301,0.3845969174032936,0.08734202577865102
1.297164119983952,0.7047157001918006,0.06799425170475282,0.7735603795209726,0.37673424154127944
0.8228521912283449,0.305644323075214,0.06958892050057425,0.593195003570485,0.06706323139364673
0.9562502552261443,0.4022666877151181,0.04035224609286983,0.6320892294445583,0.14711289845794667
1.1460236379619735,0.5308762450973776,0.06619362229392585,0.6013298576274392,0.2503647700654527
0.9534788827789011,0.44436489284441255,0.046556322505587534,0.2721779557538749,0.060416807445599574
0.7211130365933213,0.453512488689918,0.05630509473923993,0.6808737991344026,0.0806393924958907
1.205010406005059,0.3322510728742387,0.07411009724822959,0.27012666279461056,0.1959619855378828
1.0450772077051356,0.7704831227215421,0.05953575237549201,0.6033037695743045,0.24566406051781198
0.7888899369720725,0.4698243278350627,0.06931477547658785,0.4981485809196247,0.0633903166468508
0.903576387060011,0.612938451588751,0.07477568128115894,0.7527659893032278,0.21083673014726634
1.2266023452147237,0.37554382935045827,0.06585212649804406,0.2927285076830501,0.21228943748114582
1.2859052424407267,0.9151460635541862,0.0731239425636997,0.21866092099587253,0.2776262099320903
0.7564433841835135,0.5226968031884286,0.038691398252373846,0.5519408029077358,0.0699361004071753
1.0419893447471575,0.38116737326771666,0.03339689877437595,0.48707311985921187,0.1444487532068211
1.037965733225941,0.3204740615352868,0.04196058772713484,0.6949709458574818,0.17806040042283566
1.2119349146508465,0.5466048295349916,0.042026180008038184,0.079117671917847,0.1936131920942521
1.2806660079836125,0.7006431158524613,0.07253539633956024,0.6492563242577938,0.3419700335886397
0.807252399616267,0.8320633345389465,0.04575829951821053,0.1940667588513613,0.016235591831126273
1.144081920763636,0.7779256859329815,0.03339710159238487,0.8404954289827099,0.34779792440009527
0.8277871053988776,0.5123956390974113,0.07549384728086339,0.4823476239356434,0.08073376655313824
1.2841996912698894,0.42428393576336154,0.07859412317886397,0.18170988278888964,0.24712648534810888
1.0714939024526209,0.8299925143337847,0.05837657910357395,0.602900240310848,0.26437572878871873
1.0620899170832003,0.564644182508143,0.07643632567596753,0.8614874507111402,0.29342702375944774
0.8137222034810636,0.6163334549300898,0.03720919785420625,0.22952878021994313,0.015895834922516394
0.8004985757914118,0.908362104486272,0.07665495358266444,0.4142104182984052,0.09915770331561863
1.2426458931215703,0.3625309490607758,0.07763448673500589,0.42840927505359433,0.238329668422269
1.227762837038299,0.5219441161361769,0.04756864996261273,0.247258425142817,0.21290464423588518
1.0289958308143492,0.5604397116150093,0.07664099833311384,0.354057760285855,0.13997432408262223
1.1700976646745875,0.8939805359145119,0.04150663249302108,0.7256701428421866,0.34233409362969797
1.2062093651379688,0.3194484114446176,0.05712058125101064,0.6565408254170171,0.24617469747625975
0.7543877646330066,0.5955084540408435,0.058612479369448425,0.8832355861657052,0.18291588009536003
0.7641611416422376,0.9337857624647115,0.05010405707156289,0.25950384567161094,0.028732725234678985
0.9327153631129148,0.39423559914320205,0.03381368716800927,0.7782757187474492,0.17093976752698148
0.784907052394288,0.44892616095595894,0.06880546671362456,0.5583465873682059,0.07354774062009461
1.0068278030249853,0.735391716947225,0.0615398292315582,0.6861932879172982,0.25176346349513135
1.2888296763544649,0.6035754826757407,0.04420005718762364,0.1718009065467393,0.24527526612109873
0.8989498360948827,0.7819515300879093,0.031150825441648655,0.5883462073462352,0.17380841729489505
1.153707174918428,0.9050861590177663,0.04609012431840482,0.45452707800146114,0.25488016328410934
0.9122856882989446,0.3673039132000444,0.05392472232361921,0.8750930354402411,0.1815563349645839
0.7936954822116089,0.5886772141767539,0.0719600493147978,0.5453921452605649,0.09706021716560798
0.9975513269672621,0.7828477966375853,0.07289375904961387,0.7622607738731908,0.2844162094480466
0.9176581190460589,0.8167816108611319,0.0580619695099953,0.20341388224005882,0.05667347118092858
1.060606634261691,0.6727647662592432,0.03706399898353588,0.8348475741970822,0.29919779088366144
1.2176050667963776,0.5037209890462405,0.06325093767230971,0.10797544493859923,0.2044975080402639
0.8626740592627048,0.6797459985711867,0.06842780817748395,0.32716799195110263,0.0675520976337749
1.0822858525766785,0.7599462358368627,0.0780350428765173,0.43365775757746083,0.21401383164922771
1.2029754315947612,0.8062300789998071,0.041097936562784224,0.3772148079999011,0.24315393465327317
0.7428409610426704,0.7835828655188499,0.055541913017138164,0.7584406553735145,0.17675091189753467
1.1410898136993481,0.6492335029528532,0.031293839912230274,0.16704570137872363,0.1492966173790342
0.9956510890728991,0.9088168642898145,0.03593352422550663,0.8590047995620739,0.32748685921552534
0.981043651687443,0.6191124944793754,0.07152893108684992,0.21272519458436007,0.07902544713663107
0.7115550637152149,0.6911512441107905,0.044589454055947095,0.5171683460322555,0.06842988217543328
1.2862691184960182,0.7058179254090222,0.07786743021911374,0.37658885184608637,0.2879057499518064
1.2451927330283417,0.8913825702005862,0.05909061290073823,0.25434563729942095,0.25153477991675943
1.0260757915392822,0.5777705351430642,0.06938249621041415,0.5495499091529095,0.19398190195648457
0.8793434513363587,0.5258834293335255,0.07059316177320973,0.5226136833077433,0.11411206254831413
0.8213469857944112,0.3261375603319219,0.06864035452429924,0.5072464633608629,0.05283061142125378
1.1550173804089852,0.7106701096302902,0.07536715593351698,0.8974746567383963,0.366677276259597
1.1382548643511157,0.3433632417820121,0.06217176690096392,0.6195975168265783,0.2152227971258618
0.9230655051255104,0.7142396957657291,0.060949696753210394,0.11363503477461559,0.02319659594133866
1.1698028911576686,0.3717859895916777,0.06853386098076081,0.28758504432918364,0.17898934699342828
0.9993185903387526,0.6061232056298216,0.038852194478977815,0.7075647976229389,0.22604783829756475
1.1705948488597395,0.743049437273879,0.05012750943594153,0.4097457153449226,0.23493616508497106
1.2974906567516618,0.5330846962230102,0.045593480218125995,0.1166102817324491,0.24779610990595968
1.236682440039903,0.5903370994624728,0.039470262513435384,0.6813637272827828,0.30771857854365736
0.7516678852314662,0.6559188211305593,0.07200333283672382,0.43960396407477187,0.059829647842992995
0.9325624208505999,0.8728002428755328,0.06996531540154566,0.8672300220475987,0.3116001085387938
1.2077430134142668,0.3332028816613428,0.030711096285991012,0.5236916627478136,0.2221151343462784
0.7964653226736153,0.6382454559247146,0.056642318089716384,0.2688613468928479,0.024040050824241294
1.291957619119668,0.673619246600365,0.0667536983269284,0.17059985941849337,0.2606902817058442
0.7819246916160386,0.5981276514080981,0.04932018331291339,0.7814718858871873,0.16164720929358217
0.7822234978807405,0.6063124842314597,0.030367386338506254,0.41040722204158503,0.049846894842288464
1.2826528531925219,0.7999362774581491,0.05398109040036782,0.6472982339137574,0.34948668333529426
1.26463489309059,0.42747761281309626,0.04570949590798258,0.03590510158564894,0.22455889565881515
1.212165388711464,0.756535772572643,0.053025045199829035,0.038673192680612055,0.20746901896507086
1.0892257297846788,0.9108939174004342,0.05874107993406325,0.4905155554888227,0.24536000881049674
0.952640284958172,0.7805913799209417,0.058878718201963526,0.23953169037527128,0.0831039729047301
1.2206008943577769,0.6776066756455242,0.04198271678734861,0.6726259227835517,0.3135877336466107
1.175995749841377,0.4453354426973512,0.04401222486366486,0.6935733092373184,0.26338943858099195
0.9445573793996597,0.4392736849758395,0.06264837427373533,0.8710819472041988,0.21587979661013007
0.8843242371723117,0.3834112202872395,0.05228529324877314,0.3160763299038738,0.039049345955881554
0.8795434334476082,0.6132182390750485,0.04708044348618638,0.6048102215809629,0.14893018069808905
1.128512577944909,0.8950692350456573,0.051299623269651304,0.7840563081499675,0.35028380569385076
1.253000204914425,0.9148614487034867,0.07216203860449016,0.6345072282833671,0.35741999895840537
0.9459772010939415,0.7794778220937879,0.036975057699610674,0.26192189442837666,0.08037596626831311
0.8973468125570809,0.6146812652010651,0.07115865709401004,0.35627360346493697,0.0844580950214679
1.10589353200008,0.8943908816642154,0.07166174342755341,0.10596990804937659,0.15382290905102214
0.9552403935504044,0.5009496316931124,0.04999795056846337,0.10279919124652345,0.020026607209768954
0.8067971367681278,0.7273722368745132,0.0315537093464025,0.7320588953413829,0.1775422621782437
1.2936079671902316,0.7958486572366545,0.04805956682470844,0.5766374507737334,0.33258016266513335
0.9593484839914108,0.6626518553615464,0.0333305459531531,0.7163188810354719,0.22194347037726225
1.2739521862683834,0.6740357459699216,0.05274666138878482,0.18708896136711883,0.24432576619072444
1.2727883212516615,0.5418516673773338,0.04796577432007508,0.5296106045034623,0.28390327641984014
1.2028447039847872,0.41462990051827425,0.06310801723328413,0.8636896970498924,0.306933070226421
0.9658622106077177,0.46637458878592997,0.03495432896675351,0.71118495743014,0.18449038011835717
0.8818632430441853,0.6123737055433393,0.048050796573532964,0.8476900008831868,0.22522462221426925
1.1004081271801476,0.644025400308489,0.0634506591882479,0.4902885209090871,0.21840220956248613
0.8531084891999463,0.6760846384229957,0.05457858782757266,0.8763535504521534,0.23885174342111298
1.1044176571056432,0.6939511807506982,0.030737810723706925,0.2779459547648527,0.15522715027065104
0.7469700868817547,0.8697010103890019,0.06098254134701907,0.2114721313139544,0.012164925878826727
1.2043194634043046,0.46985416758883136,0.030996281061993446,0.7561897357914158,0.29012555502665627
0.9886418963534083,0.412433067872063,0.07105494861229329,0.14573981368011324,0.04652915835214444
1.1415660359825957,0.6900896988150662,0.03164174074630064,0.48778925747077173,0.23104888801797546
1.2140517454030877,0.8435253676846612,0.0326780197164382,0.48113787277309583,0.27582200868428913
0.7255168156640002,0.3780555305601746,0.06737042187485343,0.8901478784002675,0.11561328347956301
1.1143811751673909,0.36253786547175726,0.04703877263585564,0.05158403832363112,0.11781437734386191
0.9701036661581426,0.9416532791466996,0.039341967411087385,0.8221712479985479,0.31235436725350935
0.9152019220110161,0.7557487352683496,0.07381189986794881,0.8368975778842587,0.2723062478492749
1.230959053305575,0.8421908154383415,0.06126150733740308,0.1738196518774616,0.23153015670846966
1.2113504853739525,0.9468220255992374,0.04324837242778461,0.3553399408878516,0.2532400639584793
0.7406515915994126,0.6829869052066906,0.06291375222818582,0.7727158312986835,0.1626312997487211
1.0135666303378255,0.3521797243554453,0.07877217375354487,0.6698857853954246,0.1753847856180672
1.0877420435157534,0.7964578733751781,0.03353874205321722,0.5756592183770667,0.24888728985897024
0.9923781018494153,0.3002690886247944,0.06162829695824517,0.2085429965463943,0.05092004742430378
0.7692161157067927,0.4086896669268181,0.04619343676154314,0.34805358802297093,0.01736757595923699
1.2298432114953028,0.5239177513500392,0.06490009019928158,0.515336262634029,0.2653169682287041
1.0155817871850816,0.36983255716786795,0.039264705781732176,0.6171347539436693,0.16188318855437073
1.17813181192196,0.48678475693004697,0.03380870135122043,0.12983617281554286,0.1657721546699632
1.2589760361303353,0.3784456380999709,0.06387087600750307,0.7891621504828595,0.3048541136861215
0.8775720304640854,0.6332754786889101,0.07055769707692088,0.4746238549239705,0.11563284582430311
1.247956278433898,0.4222267746614336,0.06966513412926781,0.6520204458127155,0.2849888185453556
1.1909969776135185,0.8547589893129648,0.04249741056300935,0.20769905870505997,0.20215410587431482
0.8049065658372353,0.3872893949825661,0.06453957146851216,0.5599155582058629,0.06943970534165544
0.9724387451349105,0.3835079417869153,0.0774901676380575,0.13760556059129456,0.03484757790630322
0.7505849696631801,0.8179181995834934,0.04525009959180022,0.41660146738703663,0.06424834429522353
0.7025580695201685,0.47319794199160137,0.07628947020108928,0.48823281883191233,0.03614003302894539
1.2634287989491693,0.5298186677289465,0.07627027091227695,0.19658473867041118,0.24116776884734237
0.916219635232603,0.6178681382741225,0.05687815519279803,0.8061246196965898,0.22927244202450714
0.7159395368935265,0.3776832854279769,0.07701888385725374,0.5015353643515829,0.03027035810985232
1.1147576023903187,0.7176971075787568,0.05010094825712029,0.7997428319842582,0.320058799071684
1.255764610341196,0.8663274388429252,0.06529815609511297,0.5892412208468992,0.3371523907473778
1.0268001046066484,0.7898649793955151,0.06248860336960542,0.7404253443044332,0.2865387746186454
0.8897627822290477,0.6039776524104605,0.07490145579716248,0.40407119571472777,0.09561798843147007
1.0254921195738316,0.8699468676204998,0.03134326877928957,0.0865027767617576,0.06329513373999052
0.866756375118821,0.30354425759103404,0.05015762368902085,0.2638087393601336,0.01613938455929609
1.138298779707775,0.7556097217771283,0.0541872822480374,0.030377739576831396,0.15673944374353532
1.1582746321977564,0.8564995141654586,0.06279061367511515,0.6425895463347068,0.315061196874257
1.0646610018871487,0.3450846246104436,0.048582101666756396,0.6544404130818682,0.18786457203079315
1.0017033139791487,0.9202094312923252,0.07004084934172322,0.6795722444663175,0.2805920583251558
1.1176235124509635,0.39690946809152294,0.07783706601812551,0.7151324284889682,0.2407127989950063
0.9138548172749228,0.6213831849017699,0.03115261759280416,0.5228266737924364,0.13504977414156277
0.93526525099341,0.3724199768413565,0.07067255662920616,0.6609491930807042,0.14323609564915957
