moneyness,tau,r,vol,option price
0.0,0.3,0.03,0.2,0.49983136634078634
0.0,0.3,0.03,0.30000000000000004,0.7162530928234501
0.0,0.3,0.03,0.4000000000000001,0.8678737566739338
0.0,0.3,0.03,0.5000000000000001,1.089983728083905
0.0,0.3,0.03,0.6000000000000001,1.3272557307084867
0.0,0.3,0.03,0.7000000000000002,1.6476684492632103
0.0,0.3,0.03,0.8000000000000003,1.7912313948216845
0.0,0.3,0.03,0.9000000000000001,2.0065949264714136
0.0,0.3,0.04,0.2,0.4932640109927122
0.0,0.3,0.04,0.30000000000000004,0.7098072076651625
0.0,0.3,0.04,0.4000000000000001,0.9222557157557808
0.0,0.3,0.04,0.5000000000000001,1.1403099490807413
0.0,0.3,0.04,0.6000000000000001,1.2698786696539623
0.0,0.3,0.04,0.7000000000000002,1.5279165165729622
0.0,0.3,0.04,0.8000000000000003,1.9067480160876515
0.0,0.3,0.04,0.9000000000000001,2.0082621043798663
0.0,0.3,0.05,0.2,0.5259415010822636
0.0,0.3,0.05,0.30000000000000004,0.7232814116022719
0.0,0.3,0.05,0.4000000000000001,0.927025329057211
0.0,0.3,0.05,0.5000000000000001,1.134927077805986
0.0,0.3,0.05,0.6000000000000001,1.366438661882593
0.0,0.3,0.05,0.7000000000000002,1.6598489202287128
0.0,0.3,0.05,0.8000000000000003,1.7373488751919812
0.0,0.3,0.05,0.9000000000000001,2.1196610856179623
0.0,0.3,0.060000000000000005,0.2,0.5023686617962254
0.0,0.3,0.060000000000000005,0.30000000000000004,0.7310162500807517
0.0,0.3,0.060000000000000005,0.4000000000000001,0.9679664633563158
0.0,0.3,0.060000000000000005,0.5000000000000001,1.207726903963586
0.0,0.3,0.060000000000000005,0.6000000000000001,1.341624624470663
0.0,0.3,0.060000000000000005,0.7000000000000002,1.6084820459574563
0.0,0.3,0.060000000000000005,0.8000000000000003,1.775599344357916
0.0,0.3,0.060000000000000005,0.9000000000000001,2.012008881540189
0.0,0.3,0.07,0.2,0.5317052708834373
0.0,0.3,0.07,0.30000000000000004,0.7692651991938311
0.0,0.3,0.07,0.4000000000000001,0.943221684659636
0.0,0.3,0.07,0.5000000000000001,1.1344094893571524
0.0,0.3,0.07,0.6000000000000001,1.3991996310896304
0.0,0.3,0.07,0.7000000000000002,1.6066190042255548
0.0,0.3,0.07,0.8000000000000003,1.7736007542548773
0.0,0.3,0.07,0.9000000000000001,2.0316149359936233
0.0,0.3,0.08000000000000002,0.2,0.5526605628300374
0.0,0.3,0.08000000000000002,0.30000000000000004,0.7344361358958797
0.0,0.3,0.08000000000000002,0.4000000000000001,1.001879838223988
0.0,0.3,0.08000000000000002,0.5000000000000001,1.2164669778848725
0.0,0.3,0.08000000000000002,0.6000000000000001,1.3670005325958263
0.0,0.3,0.08000000000000002,0.7000000000000002,1.64053862166777
0.0,0.3,0.08000000000000002,0.8000000000000003,1.749217790973823
0.0,0.3,0.08000000000000002,0.9000000000000001,2.0165539639409875
0.0,0.4,0.03,0.2,0.5628117834023411
0.0,0.4,0.03,0.30000000000000004,0.843506492146992
0.0,0.4,0.03,0.4000000000000001,1.032573238061153
0.0,0.4,0.03,0.5000000000000001,1.3814927249228368
0.0,0.4,0.03,0.6000000000000001,1.6214275322297194
0.0,0.4,0.03,0.7000000000000002,1.710240635468
0.0,0.4,0.03,0.8000000000000003,2.134634500316114
0.0,0.4,0.03,0.9000000000000001,2.316251331088127
0.0,0.4,0.04,0.2,0.5788868057801474
0.0,0.4,0.04,0.30000000000000004,0.8618033215994629
0.0,0.4,0.04,0.4000000000000001,1.0441080708552217
0.0,0.4,0.04,0.5000000000000001,1.4293162643491981
0.0,0.4,0.04,0.6000000000000001,1.5376922922141099
0.0,0.4,0.04,0.7000000000000002,1.9095512949466207
0.0,0.4,0.04,0.8000000000000003,2.0034966916441967
0.0,0.4,0.04,0.9000000000000001,2.3353028055181597
0.0,0.4,0.05,0.2,0.6199322878122883
0.0,0.4,0.05,0.30000000000000004,0.8645252006202931
0.0,0.4,0.05,0.4000000000000001,1.0963769927229832
0.0,0.4,0.05,0.5000000000000001,1.3816339643005084
0.0,0.4,0.05,0.6000000000000001,1.638752647005077
0.0,0.4,0.05,0.7000000000000002,1.8386878080721423
0.0,0.4,0.05,0.8000000000000003,2.1021733554559154
0.0,0.4,0.05,0.9000000000000001,2.347594690385681
0.0,0.4,0.060000000000000005,0.2,0.5904112345625153
0.0,0.4,0.060000000000000005,0.30000000000000004,0.8542763024492223
0.0,0.4,0.060000000000000005,0.4000000000000001,1.1080508689233666
0.0,0.4,0.060000000000000005,0.5000000000000001,1.3959828300757997
0.0,0.4,0.060000000000000005,0.6000000000000001,1.642324712221527
0.0,0.4,0.060000000000000005,0.7000000000000002,1.8276489880035374
0.0,0.4,0.060000000000000005,0.8000000000000003,2.109029419561625
0.0,0.4,0.060000000000000005,0.9000000000000001,2.2403566833354343
0.0,0.4,0.07,0.2,0.6439286493703317
0.0,0.4,0.07,0.30000000000000004,0.8794423863521409
0.0,0.4,0.07,0.4000000000000001,1.1200240897132403
0.0,0.4,0.07,0.5000000000000001,1.3652855859587867
0.0,0.4,0.07,0.6000000000000001,1.6519827463915504
0.0,0.4,0.07,0.7000000000000002,1.842922509056426
0.0,0.4,0.07,0.8000000000000003,2.0929510644166394
0.0,0.4,0.07,0.9000000000000001,2.337831883993613
0.0,0.4,0.08000000000000002,0.2,0.6449795078431168
0.0,0.4,0.08000000000000002,0.30000000000000004,0.9017362138524634
0.0,0.4,0.08000000000000002,0.4000000000000001,1.15622689258613
0.0,0.4,0.08000000000000002,0.5000000000000001,1.307973726769457
0.0,0.4,0.08000000000000002,0.6000000000000001,1.6233863797571138
0.0,0.4,0.08000000000000002,0.7000000000000002,2.000837898370293
0.0,0.4,0.08000000000000002,0.8000000000000003,2.28825861252265
0.0,0.4,0.08000000000000002,0.9000000000000001,2.46529135689235
0.0,0.5,0.03,0.2,0.6338371287322306
0.0,0.5,0.03,0.30000000000000004,0.9099509704698178
0.0,0.5,0.03,0.4000000000000001,1.165283222399505
0.0,0.5,0.03,0.5000000000000001,1.4081120132551386
0.0,0.5,0.03,0.6000000000000001,1.6624240627476843
0.0,0.5,0.03,0.7000000000000002,2.023736751480257
0.0,0.5,0.03,0.8000000000000003,2.1841412118600703
0.0,0.5,0.03,0.9000000000000001,2.4061864331877576
0.0,0.5,0.04,0.2,0.6733483375729575
0.0,0.5,0.04,0.30000000000000004,0.9531383081040633
0.0,0.5,0.04,0.4000000000000001,1.176347759733439
0.0,0.5,0.04,0.5000000000000001,1.4675693349029597
0.0,0.5,0.04,0.6000000000000001,1.695196615239077
0.0,0.5,0.04,0.7000000000000002,1.9197715725407694
0.0,0.5,0.04,0.8000000000000003,2.218785903637743
0.0,0.5,0.04,0.9000000000000001,2.695136586532364
0.0,0.5,0.05,0.2,0.6823396474072265
0.0,0.5,0.05,0.30000000000000004,0.9393332559878127
0.0,0.5,0.05,0.4000000000000001,1.2265019226522251
0.0,0.5,0.05,0.5000000000000001,1.539702866014909
0.0,0.5,0.05,0.6000000000000001,1.9347968534932904
0.0,0.5,0.05,0.7000000000000002,1.924191947345937
0.0,0.5,0.05,0.8000000000000003,2.3011275522918915
0.0,0.5,0.05,0.9000000000000001,2.5701085615401538
0.0,0.5,0.060000000000000005,0.2,0.7172692691099268
0.0,0.5,0.060000000000000005,0.30000000000000004,1.0169138087469425
0.0,0.5,0.060000000000000005,0.4000000000000001,1.3051978810392897
0.0,0.5,0.060000000000000005,0.5000000000000001,1.510541896834127
0.0,0.5,0.060000000000000005,0.6000000000000001,1.846268378538285
0.0,0.5,0.060000000000000005,0.7000000000000002,2.0720864270423367
0.0,0.5,0.060000000000000005,0.8000000000000003,2.3382863683216
0.0,0.5,0.060000000000000005,0.9000000000000001,2.569941346436339
0.0,0.5,0.07,0.2,0.7577173509951367
0.0,0.5,0.07,0.30000000000000004,1.0496669991459813
0.0,0.5,0.07,0.4000000000000001,1.3160029305876608
0.0,0.5,0.07,0.5000000000000001,1.5420901690837598
0.0,0.5,0.07,0.6000000000000001,1.8489335079275038
0.0,0.5,0.07,0.7000000000000002,2.039260433171526
0.0,0.5,0.07,0.8000000000000003,2.4590308044370004
0.0,0.5,0.07,0.9000000000000001,2.747889879038272
0.0,0.5,0.08000000000000002,0.2,0.7856696354797574
0.0,0.5,0.08000000000000002,0.30000000000000004,1.0247515474794524
0.0,0.5,0.08000000000000002,0.4000000000000001,1.3166633588815844
0.0,0.5,0.08000000000000002,0.5000000000000001,1.6159083164093972
0.0,0.5,0.08000000000000002,0.6000000000000001,1.8183502666774125
0.0,0.5,0.08000000000000002,0.7000000000000002,2.1684162634514528
0.0,0.5,0.08000000000000002,0.8000000000000003,2.367239955834782
0.0,0.5,0.08000000000000002,0.9000000000000001,2.4901109383722204
0.0,0.6000000000000001,0.03,0.2,0.6885026392826948
0.0,0.6000000000000001,0.03,0.30000000000000004,0.9625039798361446
0.0,0.6000000000000001,0.03,0.4000000000000001,1.2789238652287849
0.0,0.6000000000000001,0.03,0.5000000000000001,1.5817426819223799
0.0,0.6000000000000001,0.03,0.6000000000000001,1.9083892912771014
0.0,0.6000000000000001,0.03,0.7000000000000002,2.1053955850387456
0.0,0.6000000000000001,0.03,0.8000000000000003,2.6561970987872097
0.0,0.6000000000000001,0.03,0.9000000000000001,2.720067211786734
0.0,0.6000000000000001,0.04,0.2,0.7324350763314753
0.0,0.6000000000000001,0.04,0.30000000000000004,1.0482833675718861
0.0,0.6000000000000001,0.04,0.4000000000000001,1.3681833326887032
0.0,0.6000000000000001,0.04,0.5000000000000001,1.5797575874911378
0.0,0.6000000000000001,0.04,0.6000000000000001,2.015983848235639
0.0,0.6000000000000001,0.04,0.7000000000000002,2.2292273344976503
0.0,0.6000000000000001,0.04,0.8000000000000003,2.4083646350562056
0.0,0.6000000000000001,0.04,0.9000000000000001,2.621614900905698
0.0,0.6000000000000001,0.05,0.2,0.7456570912119314
