moneyness,tau,r,vol0,theta,kappa,gamma,rho,option price
1.0280527188142445,0.9091061763952956,0.015883999616702893,0.2609368742987816,0.29163494193205153,0.4592255519805766,0.22390102780575477,-0.13844508154235857,0.21907545864311526
1.3388440731574727,0.6966761355098371,0.08009848918014266,0.3875294290757413,0.16286683119169038,0.868087369969597,0.3697519877869446,-0.6906444716478763,0.3538632177918551
0.627717423347319,0.17050089611208252,0.040465612903820274,0.10553346008338474,0.3442453301909361,1.6241436262313307,0.4482219380050884,-0.9334351428319154,0.0
0.7691626331411587,0.756019647107396,0.0032368208658248633,0.1428256253997312,0.1392896676152151,1.6112872663749351,0.41956264203255605,-0.7272815184967436,0.027161483114667328
0.698687160964848,0.7091440023708087,0.014753888159656704,0.39720834232215446,0.010925422096977833,1.4353504066052611,0.01089006189445979,-0.2109073068229036,0.05391899122620877
0.7712425661587097,0.17677887936930192,0.00437732652229953,0.1514810807691273,0.17811250082703656,0.3351108382100425,0.3901710948871991,-0.2924152059305838,0.003985438647528067
1.0736239239092087,0.3091490595468189,0.025601302139122983,0.44195608532559466,0.06715400478403016,0.3529042777056044,0.18344069152799725,-0.0767235165625696,0.1830283668237544
1.1996094212726447,1.0401796371432412,0.09325454367849619,0.23796161166260354,0.26099330409611426,0.04478337511622987,0.20676616925037716,-0.2604324120249265,0.32451900129955413
0.8348679304064393,0.743894853252428,0.018226367808508583,0.33008105088367673,0.40775076777948577,1.7951532493570617,0.018565448247182426,-0.547518340476914,0.15594796462641786
0.72426221656227,1.1484169520619514,0.04265532303909786,0.4038144922112626,0.12411489956080096,1.4824429531016914,0.20887734736061148,-0.7948820072925721,0.11084340134987598
0.8828071667295341,0.33223809387337844,0.03791016237003064,0.23896456198969762,0.3417839655136974,0.6375811422704112,0.017489369017777423,-0.8430151424366941,0.06353702723530914
0.6281168643342531,0.4582029018410798,0.06375680593150669,0.31053830574637653,0.4568701263731689,1.5303820644545674,0.072427057139616,-0.5682788422075031,0.031208131648338206
1.316230183924434,1.1223995137253373,0.09069389777095892,0.22732247396408461,0.3789405869953215,0.5117132026954947,0.421764358007605,-0.7052628746878693,0.3855796311510755
1.297079889632046,0.9999865312352656,0.09784050326938198,0.2959966144974821,0.1594511100147017,1.5119716999764061,0.4679053196256345,-0.1190992483261355,0.36651979952548513
0.9708710194358945,0.48584027321177803,0.07621477903790436,0.40378029549026057,0.448914678899458,0.07486525904890806,0.19883376585828066,-0.45719048409937973,0.18030156267015884
0.9864793811224637,0.13289461610714057,0.00597450287604866,0.1585389611032632,0.4390285173005397,1.5952605900841303,0.3437026988084669,-0.3901095874805308,0.057734534488526564
1.3644964493396432,1.1975056940529785,0.0009175331038033141,0.49772715188848926,0.38378616069392996,1.01181232315778,0.043897073554298116,-0.4042011036208908,0.40550372989265465
0.8673891400507256,0.7636775703092556,0.0916160595600594,0.23532077776067395,0.49625048977254055,0.3101933379303061,0.23749449642205744,-0.05004765250656262,0.14523296967345806
1.2010925053671375,0.31180652014108345,0.010888666583761353,0.3940737054585864,0.24148173496088338,0.18655393785063556,0.1618511737031279,-0.8565658294909172,0.23061182839212846
0.7460662459636789,0.53262627344326,0.03615645237428385,0.13526491352509065,0.012926892772787413,0.453132694150405,0.05162920163036755,-0.2902510270711447,0.019493016018023696
1.2293088350605326,0.7664048893898775,0.04589066536237268,0.11781969344186619,0.2641171238739405,1.7698011911997253,0.15928061835006235,-0.5209977703649579,0.27213591403634246
1.1956481981652762,1.209973771456383,0.0544254507931665,0.3461176321506691,0.41321792329509627,0.4169257426293427,0.34404373722965154,-0.5870114003932325,0.36390275888696966
0.7384524269114859,0.9514452632093064,0.02712636444457102,0.13339425854236325,0.1478493452829841,0.14419883285756052,0.387353894123951,-0.6329067354659131,0.030464916727737993
1.2576215452944908,0.9240936829426611,0.05183356965302941,0.12076342447921544,0.36907901970380214,1.6280129354090744,0.18204458678442187,-0.4651889955900063,0.31091321746726497
0.9245507503663994,0.21417001421605664,0.09673907438190874,0.07650945452188264,0.38487590454147264,1.2782403951414725,0.06551613108945908,-0.6040261463919967,0.039620825682102824
1.3074559767647647,1.3686107788736837,0.07103594075789342,0.44270007649801435,0.4954333775757636,1.1723083083833006,0.10347346051861334,-0.6572133003939826,0.45930559175437163
1.351839438950687,0.8898176493808804,0.07294626863966887,0.19012138260217426,0.28214150686101935,1.733790169969069,0.40201496669104547,-0.2557124821712059,0.34997516843692866
1.1433996117322058,0.30008906161473514,0.024210894467423152,0.36458757481961357,0.018464292444376307,1.8291894690853876,0.47848943918754716,-0.8594192143708468,0.19805683863662465
0.7223062294444534,0.34800308501309063,0.08099091282053822,0.32825610126178434,0.36247580207636326,0.11242631220559529,0.37689437227671846,-0.23217225325457624,0.035438131871187065
0.6062208145545628,0.1958041247332466,0.05362329593462727,0.14126799379111343,0.2956385465694535,1.6143463350402028,0.1308587176820723,-0.892092710313044,4.5546390438339795e-05
1.1953072696931017,0.13054542437854166,0.058562919540592256,0.24320239190082854,0.1601144300211021,1.8681246658605268,0.02071688947221434,-0.6055984485478686,0.17971605749378666
1.0197585886212481,0.415451971574601,0.01845684483516775,0.20258330688031473,0.35092372985869064,0.7874611049086806,0.4319502115422389,-0.8766108022014054,0.12745458729194536
1.3987156977352777,0.15754510389191373,0.08370315884404139,0.36701235310045205,0.15613072866040606,0.10628436961507015,0.4884095577829867,-0.47582737863473057,0.30069307497378744
1.3564266102457059,1.1630346997594323,0.0656351469166796,0.3216248193535266,0.2405667769558148,1.1857647948596137,0.011200251523411697,-0.610683570576411,0.3880390304922879
0.7526753083758575,1.3195358917083646,0.008108792967015077,0.3763364046012954,0.12612639488259253,0.3884705460538682,0.4010555860417728,-0.16794688043080241,0.16541195579439727
1.3826370449469068,0.14325395124526777,0.050262229468381596,0.22263266164783962,0.34739279712152676,1.5378434242697465,0.4324273441295553,-0.806928626017376,0.2858197266420127
1.0774634239094114,0.2366745406407641,0.05421099877686963,0.3021989760706113,0.10376151503715303,0.21267417343619366,0.4291876980708207,-0.030926143468268386,0.1466085334169461
0.9259366880483836,0.565540827037183,0.020379763488940852,0.20883445225172625,0.140938272067398,0.035821022347248155,0.2373168455751436,-0.37396245923893734,0.10125023435770171
0.9644147528389413,1.1938522832518474,0.048925434075628355,0.08923403457205081,0.43058683224376076,1.0914465311922759,0.4034017130427996,-0.6447031963191492,0.21973215151340258
1.2252918112183515,0.342886835574271,0.06632515964157402,0.3025173190805251,0.02485383301738242,0.49634376353909615,0.466683556334847,-0.3152606330405139,0.24046353362144007
0.6733919598427299,1.360844006616895,0.06665276752618247,0.1866966812933144,0.16012308013389231,0.04575286383468735,0.47181396001996395,-0.432441863497922,0.07123793810455223
0.6161355860941538,1.143443310596505,0.009935887928984933,0.3644487405308124,0.28265973582605386,0.2770259373576567,0.006383463536320688,-0.6751369033008428,0.10216914912439701
1.371017225873035,0.3667665841834239,0.0947496172574957,0.14758009863594124,0.10013254403027794,1.7132924363330908,0.014000554601169835,-0.9095135231624311,0.29931018451797886
0.6756262576351064,0.3465429807618076,0.0570001531971299,0.19722679623413414,0.30654551042762446,1.3356100672463935,0.3141564336179548,-0.4473412087812386,0.011579539096556913
1.13626009966658,0.7677423088600145,0.09575973161613958,0.2642695198893965,0.33832812981353527,0.5461357648460219,0.2998969214173443,-0.5102184599191018,0.27068259390954824
1.0730078723475556,0.9699832168915314,0.09417897801952757,0.35058200873054907,0.3878288669638674,1.0588827467265416,0.21507658636679367,-0.062107805487811474,0.3047423675019104
0.88507759868929,0.4032500119159541,0.03270848392368322,0.06203724168515956,0.14111774048208925,0.21152073363335222,0.17672089563321336,-0.34224098029210437,0.021968917871796664
0.9948533705371996,0.5504761405414835,0.06843080699538552,0.10921432125266091,0.0678127222151122,0.6972942939852513,0.29658818506667634,-0.37785968469749975,0.11095439767623687
0.6360969852363176,1.1812742261999991,0.03287238453619479,0.23702086567977826,0.2503302973239642,1.8290177997145414,0.28651549775528395,-0.6824520597979524,0.06739151833613581
0.748404782682577,0.10264050559758175,0.09292840844553746,0.2557061255828965,0.12081736194349951,1.8083660909090145,0.16886190050085037,-0.6867919130254978,0.00189935766959323
1.2626515457926648,0.5057913282772276,0.08657689053603174,0.09426669060148107,0.11768466534020516,1.1115411952653593,0.2682211770115221,-0.08599257931541993,0.24855526188712623
0.7543757653811034,1.0116160747372247,0.026697506122234673,0.09897502170908518,0.40693699238189684,1.58194352735434,0.2705607264380639,-0.6210755299874615,0.09947969847215109
0.8649881550414142,0.5600845778701496,0.08243037120377755,0.37648754982487026,0.18739792091898655,1.4103968058364889,0.10910565080598028,-0.9001594978139129,0.12650741887274172
0.641023001978911,0.9342494227978319,0.06814308657567988,0.42055778946571853,0.11661503594528616,0.2616032993496249,0.1364263724137092,-0.7714791162665867,0.10150210637292706
1.041934436660028,1.0299622892465694,0.06870020497124761,0.09700692757147687,0.3888004055909542,0.8479975187317792,0.49049015871666884,-0.5082413901336629,0.21100871969563353
0.8735649128116475,0.32210281537340946,0.0849685265434037,0.18789974377128027,0.04586514305700318,1.0627896098450926,0.4606609002401751,-0.7732798565195153,0.041894962303090554
0.6648888126755409,0.8067929592370583,0.07071526654454373,0.14480180889968686,0.25548909338819276,0.03131363573058743,0.13661893359887095,-0.8975859135783907,0.022136271392766596
1.356667496837657,1.1142750154012093,0.01741141052798253,0.34277432441096634,0.19415209320878857,0.6828930381871643,0.4195940783818899,-0.05512604449655356,0.37525277624867454
0.859578071553329,0.33346056621166803,0.009437684953747062,0.23942318475568763,0.41675304044720546,1.0247536116721694,0.09924037180595374,-0.7723505029334153,0.06109061793066315
0.7574276277737156,1.3514951488214435,0.03324012309123564,0.1681269674327649,0.21996805772374345,0.5368526986658799,0.21695786183959176,-0.24608054986288141,0.10804506110821643
1.1444219341112647,1.1347559456989555,0.05557906297833981,0.3737232711490854,0.179215509927231,1.2909530087140888,0.18357344711499557,-0.44119079144109774,0.30392680020303725
0.96467551100527,0.10315763353855217,0.06032646205341163,0.2600328459653853,0.25445206285384586,1.8027587325259233,0.18554960934992226,-0.670116994871832,0.04982886918467935
1.0969763532599515,0.8984645213641054,0.07985164908986939,0.14573803112844683,0.4241751503207296,0.5940090648174201,0.22910947930318265,-0.732770006775651,0.24124717738338103
1.0192859158174303,0.3357952148340352,0.09162660162938929,0.11730080095763253,0.06928371225195395,1.3927842544787117,0.029577345505137076,-0.8653911701589521,0.10453873645003148
1.1222939956197777,1.054155053553216,0.0452006733131043,0.23825345882034293,0.3536765566886592,0.08451222012781545,0.4424328417459747,-0.36347442423343024,0.27181442201447786
0.631206289125728,0.820351026309334,0.08299050546616075,0.35849022890077603,0.041282647034929565,1.9611750750155794,0.2533378567018441,-0.4783907282969117,0.03107001018318912
0.6912864210472923,1.2672382948718361,0.06283425492112486,0.23670524490092532,0.3171467226591744,0.5590605891286919,0.26674394143002944,-0.15502456854351365,0.11754565052623484
0.641167640267172,0.8026011648896,0.039640063834637335,0.055978469056626685,0.027406147111956325,1.455768983605609,0.08648893622593606,-0.8364410968402695,0.00034752753142128993
1.012118335622135,1.0659434428534351,0.024022792008588124,0.4700457118752121,0.3785555054142895,1.4045665378138115,0.17146949427458658,-0.5449909043752637,0.2852623383300377
0.9243568694724502,0.9318660495821943,0.08763083365790836,0.10431088595114912,0.019195736538996033,1.7383743146072785,0.2288557744431719,-0.5489369146119984,0.09134161317214819
1.2504977083207005,0.3052452984286359,0.015440618055149203,0.22737448923307502,0.4685740411114844,0.47905981246535223,0.3200626711300113,-0.7979673177520499,0.23543884086663744
0.9171717794878651,0.3766763842919406,0.010719552131296595,0.06380081884853611,0.13701359078687203,0.3236791717295462,0.03427043767141924,-0.7606102413566904,0.033099800480340266
1.195401817462602,1.1070437913110016,8.820601221050107e-05,0.25583793019111967,0.08852923267607599,1.2836742587612755,0.2734491290297198,-0.09459141830393203,0.2616940771152925
1.2532409658456163,1.178852534911435,0.09881837682917127,0.28655065379670436,0.03202901805976616,1.7331761665251013,0.38012840318919805,-0.4011351409957291,0.32795463710700484
1.1751874148325814,1.0291992214189194,0.07264242697623602,0.3599936929783922,0.257564069436356,1.3780420089818615,0.05321320783097144,-0.7306627215511852,0.3247888234321178
1.0466355442556583,1.3656639435248872,0.07370182946645584,0.3638259932247798,0.12527580071646038,1.1428964799836216,0.017359750387045236,-0.07200556222065468,0.29713957279231784
0.6861168489865376,1.0918682211763675,0.05647330664212147,0.21474704232309622,0.12994570437426217,0.6481269160701499,0.18849672594670797,-0.49683996630997945,0.06799308364619647
1.2832639772265606,0.13264866478812942,0.00024052128128106978,0.21525342721207247,0.33153757477449486,0.4618928857779392,0.17655723873169266,-0.597591016514964,0.22700383958572115
